message;severity;node;stamp;location
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.354861396";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.350869424";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.345041281";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.342238076";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.336538705";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.331410485";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.326430343";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.323212541";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.319255009";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.314259266";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.312787579";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.308895103";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.301464918";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.298304131";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.292172274";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.287835248";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.285965358";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.280311523";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.276554817";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.269956368";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.264793178";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.260209268";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.256243816";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.254153460";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.247113538";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.242922252";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.240420229";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.233462811";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.231080100";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.225753126";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.217749771";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.213351992";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.209510196";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.206005696";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.204013639";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.199760109";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.196739282";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.194673779";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.187303448";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.183188372";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.179541452";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.177631179";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.171013640";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.166468372";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.161472339";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.156651568";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.146447983";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.135946116";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.132072351";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.130440297";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.126419907";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.122822550";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.117002312";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.114057376";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.106175133";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.101618218";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.097757321";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.096294375";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.090438069";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.086871578";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.084380151";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.078059494";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.074445098";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.072099095";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.067175982";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.063543036";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.058421909";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.055622684";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.053002302";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.050033736";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.041840237";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.039744865";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.036124505";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.031657328";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.027420365";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.025975249";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.023458873";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.017439246";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.013297436";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.008487725";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
"x: 0.966578; y: 3.129419; omega: -1.389586";"20";"tug_turtlebot4.simple_turtle";"1734542031.003684993";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:135"
